po_id_raw,po_line_raw,po_date_raw,supplier_id_raw,sku_id_raw,warehouse_id_raw,ordered_qty_raw,unit_cost_foreign_raw,currency_code_raw,expected_delivery_date_raw,supplier_promised_ship_date_raw,status_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
PO-00000469,1,2026-05-12 12:00:00,SUP-003,SKU-0035,WH-MUM-03,491,144.85,AED,2026-05-25 12:00:00,2026-05-22 12:00:00,CLOSED,SAP_ARIBA,2026-05-12 12:42:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000470,1,2026-05-12 14:00:00,SUP-007,SKU-0064,WH-MUM-03,468,95.41,USD,2026-06-05 14:00:00,2026-05-26 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-05-12 14:02:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000471,1,2026-05-12 15:00:00,SUP-008,SKU-0100,WH-MUM-03,364,68.99,SGD,1779874200,2026-05-22 15:00:00,CLOSED,SAP_ARIBA,2026-05-12 17:23:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000472,1,2026-05-13 12:00:00,SUP-006,SKU-0003,WH-DEL-02,251,35.49,AED,2026-06-04 12:00:00,2026-05-30 12:00:00,CLOSED,SAP_ARIBA,2026-05-13 14:10:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000473,1,2026-05-13 13:00:00,SUP-001,SKU-0013,WH-DEL-02,414,32.48,SGD,2026-06-04 13:00:00,2026-05-30 13:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-05-13 15:41:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000474,1,2026-05-14 11:00:00,SUP-005,SKU-0137,WH-BLR-04,448,147.69,AED,2026-06-03 11:00:00,2026-05-31 11:00:00,CLOSED,SAP_ARIBA,2026-05-14 13:07:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000475,1,2026-05-15 15:00:00,SUP-007,SKU-0138,WH-DEL-02,522,89.51,AED,2026-06-05 15:00:00,2026-05-24 15:00:00,CLOSED,SAP_ARIBA,2026-05-15 16:53:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000476,1,2026-05-16 15:00:00,SUP-002,SKU-0129,WH-DEL-02,576,27.68,AED,2026-06-02 15:00:00,2026-05-28 15:00:00,CLOSED,SAP_ARIBA,2026-05-16 15:35:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000477,1,2026-05-17 13:00:00,SUP-006,SKU-0079,WH-DEL-02,388,72.78,AED,2026-06-05 13:00:00,2026-06-02 13:00:00,CLOSED,SAP_ARIBA,2026-05-21 14:05:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000478,1,2026-05-18 08:00:00,SUP-003,SKU-0037,WH-MUM-03,488,16.59,SGD,2026-06-03 08:00:00,2026-05-28 08:00:00,CLOSED,SAP_ARIBA,2026-05-18 08:31:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000479,1,2026-05-19 16:00:00,SUP-005,SKU-0014,WH-DEL-02,334,117.26,SGD,2026-06-03 16:00:00,2026-05-29 16:00:00,CLOSED,SAP_ARIBA,2026-05-19 17:03:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000480,1,2026-05-19 13:00:00,SUP-007,SKU-0060,WH-MUM-03,399,42.82,SGD,2026-06-06 13:00:00,2026-05-29 13:00:00,CLOSED,SAP_ARIBA,2026-05-19 15:30:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000481,1,2026-05-19 14:00:00,SUP-007,SKU-0125,WH-MUM-03,262,65.45,EUR,2026-06-09 14:00:00,2026-05-29 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-05-19 16:03:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000482,1,2026-05-21 14:00:00,SUP-006,SKU-0067,WH-DEL-02,668,99.91,SGD,2026-06-03 14:00:00,2026-05-31 14:00:00,closed,SAP_ARIBA,2026-05-21 16:24:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000483,1,21/05/2026,SUP-001,SKU-0150,WH-BLR-04,374,153.69,AED,2026-06-12 13:00:00,2026-06-08 13:00:00,CLOSED,SAP_ARIBA,2026-05-21 15:45:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000484,1,2026-05-22 08:00:00,SUP-003,SKU-0097,WH-LKO-01,481,153.81,EUR,2026-06-17 08:00:00,2026-06-08 08:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-05-22 09:05:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000485,1,2026-05-22 10:00:00,SUP-006,SKU-0120,WH-LKO-01,382,22.15,USD,2026-06-11 10:00:00,2026-06-02T10:00:00Z,CANCELLED,SAP_ARIBA,2026-05-22 11:58:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000486,1,2026-05-23 12:00:00,SUP-003,SKU-0073,WH-BLR-04,418,51.60,AED,2026-06-06 12:00:00,2026-06-02 12:00:00,CLOSED,SAP_ARIBA,2026-05-23 14:43:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000487,1,2026-05-27 12:00:00,SUP-004,SKU-0015,WH-MUM-03,418,61.99,SGD,2026-06-23 12:00:00,2026-06-11 12:00:00,CLOSED,SAP_ARIBA,2026-05-27 12:19:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000488,1,2026-05-27 16:00:00,SUP-008,SKU-0100,WH-MUM-03,353,68.99,SGD,2026-06-21 16:00:00,2026-06-06 16:00:00,CLOSED,SAP_ARIBA,2026-05-27 16:02:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000489,1,2026-05-29 16:00:00,SUP-004,SKU-0055,WH-MUM-03,400,159.23,SGD,2026-06-27 16:00:00,2026-06-16 16:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-05-29 18:33:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000490,1,2026-05-31 15:00:00,SUP-003,SKU-0037,WH-MUM-03,389,16.59,SGD,2026-06-13 15:00:00,2026-06-10 15:00:00,CLOSED,SAP_ARIBA,2026-05-31 15:48:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000491,1,2026-06-02 16:00:00,SUP-006,SKU-0067,WH-DEL-02,600,99.91,SGD,2026-06-15 16:00:00,2026-06-12 16:00:00,CLOSED,SAP_ARIBA,2026-06-02 17:44:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000492,1,2026-06-05 15:00:00,SUP-005,SKU-0137,WH-BLR-04,554,147.69,AED,2026-06-26 15:00:00,2026-06-22 15:00:00,CLOSED,SAP_ARIBA,2026-06-09 17:10:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000493,1,2026-06-06 12:00:00,SUP-006,SKU-0079,WH-DEL-02,344,72.78,AED,2026-06-25T12:00:00Z,2026-06-22 12:00:00,CLOSED,SAP_ARIBA,2026-06-06 12:16:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000494,1,2026-06-07 09:00:00,SUP-001,SKU-0020, WH-DEL-02 ,451,118.36,EUR,2026-06-26 09:00:00,2026-06-23 09:00:00,CLOSED,SAP_ARIBA,2026-06-07 09:59:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000495,1,2026-06-09 13:00:00,SUP-006,SKU-0003,WH-DEL-02,353,35.49,AED,2026-06-29 13:00:00,2026-06-26 13:00:00,CLOSED,SAP_ARIBA,2026-06-21 14:50:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000496,1,2026-06-09 14:00:00,SUP-007,SKU-0093,WH-MUM-03,455,78.88,SGD,2026-06-25 14:00:00,2026-06-22 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-06-09 15:07:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000497,1,2026-06-09 08:00:00,SUP-005,SKU-0098,WH-LKO-01,667,90.99,SGD,2026-06-28 08:00:00,2026-06-25 08:00:00,CLOSED,SAP_ARIBA,2026-06-09 09:17:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000498,1,2026-06-10 09:00:00,SUP-006,SKU-0126,WH-DEL-02,346,119.26,USD,2026-07-02 09:00:00,2026-06-27 09:00:00,SHIPPED,SAP_ARIBA,2026-06-10 09:04:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000499,1,2026-06-15 16:00:00,SUP-001,SKU-0082,WH-BLR-04,252,40.24,AED,2026-06-29 16:00:00,2026-06-27 16:00:00,CLOSED,SAP_ARIBA,2026-06-15 17:12:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000500,1,2026-06-18 14:00:00,SUP-003,SKU-0006,WH-LKO-01,259,74.25,AED,2026-07-12T14:00:00+05:30,2026-07-03 14:00:00,SHIPPED,SAP_ARIBA,2026-06-18 16:44:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000501,1,2026-06-20 09:00:00,SUP-007,SKU-0108,WH-MUM-03,478,65.55,AED,2026-07-01 09:00:00,2026-06-29 09:00:00,CLOSED,SAP_ARIBA,2026-06-20 10:28:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000502,1,2026-06-20 08:00:00,SUP-006,SKU-0148,WH-DEL-02,409,151.51,USD,2026-07-09 08:00:00,2026-07-02 08:00:00,SHIPPED,SAP_ARIBA,2026-06-20 09:13:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000503,1,2026-06-23 15:00:00,SUP-004,SKU-0015,WH-MUM-03,403,61.99,SGD,2026-07-17 15:00:00,2026-07-08 15:00:00,SHIPPED,SAP_ARIBA,2026-06-23 15:17:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000504,1,2026-06-24 10:00:00,SUP-006,SKU-0083,WH-DEL-02,337,132.49,USD,2026-07-13 10:00:00,2026-07-07 10:00:00,SHIPPED,SAP_ARIBA,2026-06-24 11:23:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000505,1,2026-06-25 10:00:00,SUP-006,SKU-0079,WH-LKO-01,420,67.85,AED,2026-07-12 10:00:00,2026-07-09 10:00:00,SHIPPED,SAP_ARIBA,2026-06-25 12:46:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000506,1,2026-06-27 10:00:00,SUP-001,SKU-0020,WH-DEL-02,388,118.36,EUR,2026-07-17 10:00:00,2026-07-13 10:00:00,SHIPPED,SAP_ARIBA,2026-06-27 10:28:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000507,1,2026-06-27 08:00:00,SUP-008,SKU-0100,WH-BLR-04,284,"64,44",SGD,2026-07-17 08:00:00,2026-07-15 08:00:00,SHIPPED,SAP_ARIBA,2026-06-29 09:35:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000508,1,29/06/2026,SUP-004,SKU-0001,WH-MUM-03,377, 42.32 SGD ,SGD,2026-07-31 14:00:00,2026-07-14 14:00:00,SHIPPED,SAP_ARIBA,2026-06-29 15:46:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000509,1,2026-06-29 08:00:00,SUP-005,SKU-0098,WH-LKO-01,597,90.99,SGD,2026-07-20 08:00:00,2026-07-15 08:00:00,SHIPPED,SAP_ARIBA,2026-06-29 08:11:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000510,1,2026-06-29 14:00:00,SUP-001,SKU-0146,WH-LKO-01,358,71.29,EUR,2026-07-24 14:00:00,2026-07-14 14:00:00,SHIPPED,SAP_ARIBA,2026-06-29 14:23:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000511,1,2026-06-30 11:00:00,SUP-001,SKU-0024,WH-DEL-02,542,19.54,EUR,2026-07-11 11:00:00,2026-07-09 11:00:00,SHIPPED,SAP_ARIBA,2026-07-01 12:10:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000512,1,2026-06-30 10:00:00,SUP-002,SKU-0124,WH-BLR-04,338,17.50,USD,2026-07-24 10:00:00,2026-07-18 10:00:00,SHIPPED,SAP_ARIBA,2026-06-30 11:30:00,2026-08-05 02:59:59,BATCH_202606_RAW_PURCHASE_ORDERS
PO-00000401,1,2026-02-12 08:00:00,SUP-002,SKU-0136,WH-LKO-01,425,106.76,USD,2026-02-27 08:00:00,2026-02-21 08:00:00,CLOSED,SAP_ARIBA,2026-02-12 11:10:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000446,1,2026-04-19 13:00:00,SUP-002,SKU-0142,WH-DEL-02,378,14.32,SGD,2026-05-06 13:00:00,2026-05-01 13:00:00,CLOSED,SAP_ARIBA,2026-04-19 16:07:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000296,1,2025-09-04 16:00:00,SUP-002,SKU-0145,WH-BLR-04,636,64.38,USD,2025-09-29 16:00:00,2025-09-22 16:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-09-04 19:56:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000395,1,2026-02-07 10:00:00,SUP-007,SKU-0109,WH-LKO-01,492,34.81,SGD,2026-03-01 10:00:00,2026-02-19 10:00:00,CLOSED,SAP_ARIBA,2026-02-07 12:27:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000465,1,2026-05-07 15:00:00,SUP-005,SKU-0068,WH-LKO-01,621,73.55,EUR,2026-05-31T15:00:00+05:30,2026-05-22 15:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-05-07 18:31:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000236,1,09/08/2025,SUP-008,SKU-0004,WH-MUM-03,468,135.98,AED,2025-09-05 10:00:00,2025-08-27 10:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-09 12:28:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000342,1,2025-10-30 16:00:00,SUP-001,SKU-0038,WH-LKO-01,575,132.98,SGD,2025-11-22 16:00:00,2025-11-13 16:00:00,CLOSED,SAP_ARIBA,2025-10-30 18:29:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000238,1,2025-08-10 10:00:00,SUP-006,SKU-0008,WH-MUM-03,419,77.77,SGD,2025-08-27 10:00:00,2025-08-24 10:00:00,CLOSED,SAP_ARIBA,2025-08-10 13:49:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000179,1,2025-07-18 08:00:00,SUP-005,SKU-0107,WH-MUM-03,455,45.71,SGD,2025-08-03 08:00:00,2025-07-30 08:00:00,CLOSED,SAP_ARIBA,2025-07-18 11:14:00,2026-08-05 02:59:59,BATCH_202507_RAW_PURCHASE_ORDERS
PO-00000259,1,2025-08-18 12:00:00,SUP-002,SKU-0145,WH-LKO-01,550,70.80,USD,2025-09-07 12:00:00,2025-09-03 12:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-18 16:16:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
